surah_number,surah_name,ayat_number,text,source_status,publishable
40,Gafir,30,"Iman getiren bolsa: «Eý, kowumym! Dogrusy, men (pygamberlerini ýalançy hasaplan) milletleriň düşen gününe düşmegiňizden (azabyň) siziň başyňyza-",OK,True
40,Gafir,31,"Nuh kowumynyň ad, semud we olardan soň gelenleriň ahwalaty ýaly (bolmagyndan gorkýaryn). Alla bendelerine zulum (adalatsyzlyk) etmegi islemeýär.",OK,True
40,Gafir,32,"Eý, kowumym! Takyk, men siziň üçin şol dady-peryat edilip (aglanjak) günden gorkýaryn.",OK,True
40,Gafir,33,"Ol gün yzyňyza öwrülip gaçarsyňyz. Sizi Alladan (geljek azapdan) halas etjek hiç kim ýokdur. Alla kimi (dogry) ýoldan azaşdyrsa, oňa dogry ýoly görkezjek ýokdur» diýdi.",OK,True
40,Gafir,34,"Kasam bolsun! (Musadan) öň Ýusup hem size äşgär deliller getiripdi. Onuň size getiren zatlary babatynda şübhelenýärdiňiz. Ahyrynda ol dünýäden ötende: «Alla indi ondan soň pygamber ibermez» diýipdiňiz. Ine, Alla çendenaşa şübhe edip ýörenleri, şeýdip (dogry) ýolundan azaşdyrar.",OK,True
40,Gafir,35,"Özlerine gelen hiç hili anyk deliliň ýokdugyna garamazdan, Allanyň aýatlary hakda çekeleşýänler Allanyň hem-de iman getirenleriň ýanynda uly ýigrenç bilen kabul edilerler. Alla tekepbirlik edýän her bir sütemkäriň ýüregini, ine, şeýdip möhürleýär.",OK,True
40,Gafir,36,"Fyrgawn: «Eý, Haman! Meniň (gerekli) sebäplere ýetip bilmegim üçin",OK,True
40,Gafir,37,"Asmanlara ýetirýän ýollara çykyp, (belki), Musanyň Hudaýyny hem görerin. Dogrusyny aýtsam, men ony ýalançy hasaplaýaryn» diýdi. Fyrgawna eden ýaman işi gözel görkezildi we şeýdip, (ol dogry) ýoldan azaşdyryldy. Fyrgawnyň guran duzagy doly puja çykdy.",OK,True
40,Gafir,38,"Iman getiren kişi: «Eý, kowumym! Siz maňa eýeriň! Size dogry ýoly salgy bereýin.",OK,True
40,Gafir,39,"Eý, kowumym! Takyk, bu dünýä ýaşaýşy geldi-geçer güýmenjeden (tomaşadan) ybaratdyr. Emma ahyret baky ýaşaljak ýerdir.",OK,True
40,Gafir,40,"Kim erbet iş etse, eden etmişi ýaly jezasyny alar. Kim zenan ýa-da erkek mömin bolup peýdaly iş etse, ine, şolar jennete girerler. Olara jennetde bihasap rysgal berler.",OK,True
40,Gafir,41,"Eý, kowumym! Bu nä boluş? Men-ä sizi halas bolmaga çagyrýaryn, siz bolsa meni dowzah oduna çagyrýarsyňyz.",OK,True
40,Gafir,42,"Siz meni Allany inkär etmäge we meniň bilmeýan zatlarymy Oňa şärik goşmagyza çagyrýarsyňyz. Men bolsa sizi Gudraty güýçli, Bagyşlaýjy Alla çagyrýaryn.",OK,True
40,Gafir,43,"Hakykaty aýtmak gerek bolsa, siziň meni (ybadat etmäge) çagyrýan zadyňyzda dünýäde-de, ahyretdede çakylyga deger (hiç hili mynasyp tarapy) ýokdur. Biz (ahyry) Alla dolanyp bararys. Çenden aşanlar bolsa dowzah oduna girmeli adamlardyr.",OK,True
40,Gafir,44,"Size aýdanlarymy tiz wagtda ýatlarsyňyz! Men öz işimi Alla tabşyrýaryn. Elbetde, Alla bendelerini görüp durandyr» diýdi.",OK,True
40,Gafir,45,Ahyrynda Alla ony olaryň gurnan ýaman hilelerinden gorap saklady. Fyrgawnyň kowum-garyndaşyny bolsa ýowuz azap gurşap aldy.,OK,True
40,Gafir,46,Olar (kyýamata çenli) ertir-agşam dowzah oduna salnarlar. Kyýamat gopan güni bolsa: «Fyrgawnyň maşgalasyny (yzyna eýerýänlerini) iň gazaply azaba duçar ediň» (diýler).,OK,True
40,Gafir,47,(Kapyrlar) dowzah odunda biri-,OK,True
40,Gafir,48,"Şol tekepbirlik edenler bolsa: «Dogrusyny aýtsak, biziň hemmämiz (eýýäm) oduň içinde. Takyk, Alla bendeleriniň arasynda bermeli (adalatly) hökümi berdi» diýerler.",OK,True
40,Gafir,49,"Dowzah oduna ýanýanlar (dowzahyň) sakçylaryna: «Perwerdigärimize dogadileg edip ýalbaryň! Iň bolmanda, bir gün hem bolsa, bize azabyň sütemini ýeňilleşdirsin» diýerler.",OK,True
40,Gafir,50,"(Sakçylar) «Eýsem size pygamberleriňiz aç-açan deliller getirmedilermi?» diýerler. Olar: «Hawa (getirdiler)» diýip jogap bererler. (Sakçylar) «Beýle bolsa siz ýalbaryberiň» diýerler. Ýöne kapyrlaryň ýalbarypýakarmaklary biderek, puç bolar.",OK,True
40,Gafir,51,"Elbetde, pygamberlerimize we iman getirenlere dünýä ýaşaýşynda hemde şaýatlaryň güwälik etjek gününde Özümiz goltgy bereris.",OK,True
40,Gafir,52,Ol gün zalymlaryň soran ötünçleriniň (hiç hili) nepi degmez. Olara nälet ediler. Olar üçin iň ýaramaz ýer (dowzah) bolar.,OK,True
40,Gafir,53,Kasam bolsun! Biz Musa dogry,OK,True
40,Gafir,54,(Şol kitap) akyl eýeleri üçin dogry ýoluň çeşmesi we öwüt-ündewdir.,OK,True
40,Gafir,55,"(Eý, Muhammet!) Indi sen sabyrly bol! Çünki Allanyň wadasy hakykatdyr. Günäň geçilmegini sora! Ertir-agşam Perwerdigäriňi hamdy-senalar bilen ýatla!",OK,True
40,Gafir,56,"Özlerine gelen hiç hili anyk deliliň ýokdugyna garamazdan, Allanyň aýatlary hakda çekeleşýänleriň ýüreklerinde ulaşmaklary asla mümkin bolmaýan tekepbirlikden başga zat ýokdur. Sen Alladan pena sora! Takyk, Ol eşidýändir, görýändir.",OK,True
40,Gafir,57,"Elbetde, asmanlaryň we ýeriň ýaradylmagy ynsanlaryň ýaradylmagyndan has uly (işdir). Emma ynsanlaryň köpüsi muny bilmeýärler.",OK,True
40,Gafir,58,"Kör bilen (gözi) görýän, iman getirip ýagşy işleri edýän bilen günä işleri edýän (ikisi) deň bolmaz. Siz (neneňsi) az pikirlenýärsiňiz?!",OK,True
40,Gafir,59,"(Kyýamat) güni hökman geler, ol barada şek-şübhe ýokdur. Ýöne ynsanlaryň köpüsi muňa iman getirmeýärler.",OK,True
40,Gafir,60,"Perwerdigäriňiz (Alla): «Meni çagyryň, (Menden diläň, şonda Men siziň doga-dilegleriňizi) kabul edeýin! (Menden özgelere ýüzlenip, ýalbaryp çagyrmak bilen) Maňa ybadat etmegi taşlap, ulumsylyk edýänler zelil ýagdaýda dowzaha girerler» diýdi.",OK,True
40,Gafir,61,"Alla siziň dynç almagyňyz üçin gijäni, görüp (işlemegiňiz) üçin bolsa gündizi ýaratdy. Allanyň ynsanlara keremlidigine şek-şübhe ýokdur. Emma ynsanlaryň köpüsi şükür etmeýärler.",OK,True
40,Gafir,62,"Ine, Ol ähli zadyň Ýaradyjysy, siziň Perwerdigäriňiz bolan Alladyr. Ondan başga (ybadata laýyk) hudaý ýokdur! Onda näme üçin (hakykatdan) dänip dursuňyz?",OK,True
40,Gafir,63,"Allanyň aýatlaryny inkär edenler, ine, şeýdip, (hakykatdan) daş düşýärler.",OK,True
40,Gafir,64,"Ýeri siziň üçin ýaşaýşyň mekanyna öwren, asmany bolsa bina edip (beýgelden), size şekil berip, syratyňyzy görmegeý eden we sizi päkize-halal",OK,True
40,Gafir,65,"Ol hemişe Diridir. Ondan özge hiç hili (ybadata laýyk) hudaý ýokdur. Beýle bolsa dini ýalňyz Alla baglap yhlas bilen, diňe Oňa ýalbaryň! Ähli öwgüler älemleriň Perwerdigäri Allanyňkydyr.",OK,True
40,Gafir,66,"(Eý, Muhammet! Sen olara) aýt: «Perwerdigärimden äşgär deliller gelen wagty, siziň Alladan özge (kömege) çagyrýanlaryňyza ybadat etmek maňa gadagan edildi. Maňa älemleriň Perwerdigärine boýun egmek tabşyryldy.",OK,True
40,Gafir,67,"Sizi (ilki) toprakdan, soň damjadan, soň gan lagtasyndan ýaradan, soň bolsa sizi çaga halyňyzda (ene garnyndan ýagty dünýä) çykaran, soň gujur-gaýratly müçä ýetmegiňizi, soň garrylyk döwrüne ýetmegiňizi (ýazgyt eden Oldur) Özüdir. Siziň araňyzdan käbirleriňiz (dünýäden has) ir öterler. Belli bir döwre (ýaşa) ýetmegiňiz we akylyňyzy ulanmagyňyz üçin (Alla size ömür berýär.)",OK,True
40,Gafir,68,"Alla hem direldýändir, hem-de öldürýändir. Ol bir işiň bolmagyny erada etse, oňa diňe: «Bol!» diýer. Ol hem dessine bolar.",OK,True
40,Gafir,69,Allanyň aýatlary hakda çekeleşýänleri görmediňmi? (Hak din aýan edilenden,OK,True
40,Gafir,70,Olar kitaby we pygamberlerimize iberen zatlarymyzy ýalan hasapladylar. Olar tiz wagtda hakykata göz ýetirerler.,OK,True
40,Gafir,71,Boýunlaryndaky demir halkalary we zynjyrlary bilen süýrelerler.,OK,True
40,Gafir,72,Soň gaýnan suwda (süýrelerler) we yzyndan otda ýakylarlar.,OK,True
40,Gafir,73,"Soň olara: «Alladan başga şärik goşanlaryňyz nirede?» diýler. Olar bolsa: «Olar bizden (daşlaşyp) ýitip gitdiler. Ýok (dogrusy), biz mundan öň hiç bir zada ybadat etmeýän ekenimiz» diýerler. Ine, Alla kapyrlary, şeýdip, azaşdylar.",OK,True
40,Gafir,74,"Soň olara: «Alladan başga şärik goşanlaryňyz nirede?» diýler. Olar bolsa: «Olar bizden (daşlaşyp) ýitip gitdiler. Ýok (dogrusy), biz mundan öň hiç bir zada ybadat etmeýän ekenimiz» diýerler. Ine, Alla kapyrlary, şeýdip, azaşdylar.",OK,True
40,Gafir,75,"(Olara): «Bu ýagdaý siziň ýeriň ýüzünde adalatsyzlyk bilen başyňyza gitmegiňiz we aşa köp şatlanyp, tekepbirlik etmegiňiz zerarly emele geldi.",OK,True
40,Gafir,76,Müdimilik ýaşamagyňyz üçin dowzahyň gapysyndan giriň! Tekepbirlik edýänleriň dolanyp barjak ýerleri nähili erbet!» (diýler).,OK,True
40,Gafir,77,"Şonuň üçin (eý, Muhammet!). Sen sabyrly bol! Elbetde, Allanyň beren wadasy hakykatdyr. Olara wada beren azabymyzyň bir bölegini ýa saňa görkezeris, ýa-da seniň janyňy (olara azap berilmezden) öň alarys. Nähili bolanda-da, olar bize gaýdyp gelerler.",OK,True
40,Gafir,78,Kasam bolsun! Biz senden öň hem,OK,True
40,Gafir,79,"Alla käbirlerini münmegiňiz üçin, käbirlerini bolsa iýmegiňiz üçin size haýwanlary ýaradyp, (ygtyýaryňyza) berdi.",OK,True
40,Gafir,80,Ol (haýwanlarda) siziň üçin ençeme peýdalar bardyr. Köňülleriňizde (beslän) maksadyňyza ýetmegiňiz üçin olaryň üstüne (goş-golamlaryňyz bilen syýahat edersiňiz). Şol (haýwanlaryň) we gämileriň üstüne (münüp) aýlanarsyňyz.,OK,True
40,Gafir,81,Alla (şeýdip) size aýatlaryny (alamatlaryny) görkezýär. Indi siz Allanyň haýsy aýatlaryny (alamatlaryny) inkär edýärsiňiz?,OK,True
40,Gafir,82,"Olar ýeriň ýüzünde gezip, seýil etmedilermi eýsem? Olar özlerinden öň ötenleriň ahyrky netijesiniň näme bilen gutarandygyny bir görsünler! (Öňki ötenler san taýdan) bulardan has kändi, güýçleri artykdy we ýeriň ýüzündäki (bina eden) ymaratlary (has mäkäm we kaşaňdy).",OK,True
40,Gafir,83,"Pygamberleri olara aç-açan deliller getirende, olar özleriniň ylymlaryna (göwünleri ýetip) şatlandylar daýandylar (we aýatlary ýaňsa aldylar). Ýaňsa alan zatlary (ahyrynda azap) bolup, olary gurşap aldy.",OK,True
40,Gafir,84,Olar biziň ýowuz azabymyzy görenlerinde: «Ýeke-täk Alla iman getirdik hem-de oňa şärik goşanlarymyzy inkär etdik» diýerler.,OK,True
40,Gafir,85,"Emma azabymyzy görenlerinden soň, olara imanlary hiç hili peýda bermez. Allanyň öňden bäri Öz bendeleri hakda ýöredýän (hakykat) ýoly şeýledir. Ine, şonda kapyrlar zyýana duçar bolarlar.",OK,True
41,Fussilet,1,"Ha, Mim.",OK,True
41,Fussilet,2,(Bu) Kuran (Rahman (Mähriban) we Rahym (Rehim-şepagatly) Alla (tarapyndan) inderilendir.,OK,True
41,Fussilet,3,Bilyän kowum üçin aýatlary arapça okalmak arkaly doly beýan edilen,OK,True
41,Fussilet,4,Bu kitap (jenneti) buşlaýjy we (dowzahy) duýduryjy kitapdyr. Emma olaryň (kapyrlaryň) köpüsi (mundan) ýüz öwürdiler. Indi olar (hak söze) gulak asmazlar.,OK,True
41,Fussilet,5,"Olar: «Seniň bizi çagyrýan zatlaryňa ýüreklerimiz ýapyk, gulaklarymyzda bolsa agyrlyk bar. Biziň we siziň aramyza perde çekildi. Şoňa görä sen (islän) zadyňy et, biz hem (islän) zadymyzy edýäris» diýdiler.",OK,True
41,Fussilet,6,(Olara) aýt: «Men hem siziň ýaly bir ynsan. Maňa hudaýyňyzyň ýeketäk (Alladygy) habar berilýär. Indi Oňa ýüzleniň hem-de Ondan günäňiziň geçilmegini diläň!». (Alla) şärik goşanlaryň hallary harap bolsun!,OK,True
41,Fussilet,7,Olar zekat bermeýärler. Ahyreti inkär edýänler hem şolardyr.,OK,True
41,Fussilet,8,"Takyk, iman getirip, ýagşy işleri edenler üçin (jennet içre) tükeniksiz ýagşylyklar bardyr.",OK,True
41,Fussilet,9,"Olara aýt: «Takyk, siz ýeri iki günde ýaradany inkär edip, Oňa şärik goşýarsyňyzmy?» Ol (Alla) älemleriň Perwerdigäridir.",OK,True
41,Fussilet,10,"Alla ýerde berk, äpet daglary ýerleşdirdi. Ol ýerde (daglarda) bereketi hasyl etdi we (ýene-de) Ol, takyk, dört günüň içinde (iki gün ýeri ýaratdy, iki gün hem ýeriň berk durmagy üçin gazyklar bolan daglary ýaratdy) ýerde isleýänler üçin deň hatarda nygmatlar taýýar etdi.",OK,True
41,Fussilet,11,Soň duman bolup duran asmana (tarap) ýöneldi. Oňa (asmana) we ýer (togalagyna: «Öz islegiňiz bilen ýa-da mejbury (ýagdaýda) geliň» diýdi. Ikisi hem: «Öz islegimiz bilen (Saňa tabyn bolup) geldik» diýdiler.,OK,True
41,Fussilet,12,"Şeýdip, olary iki günde ýedi gat asman edip ýaratdy we her bir asmana (berlen) wezipesini habar berdi. Biz golaýdaky asmany ýagtyldyjy çyralar (ýyldyzlar) bilen bezedik. (Olary hatardan çykmakdan gorag bolsun diýdik. Ine, bu Gudraty güýçli we ähli zady bilýän Allanyň ýola goýan işidir.",OK,True
41,Fussilet,13,"Eger olar ýüz öwürseler, olara aýt: «Size ad we semud (kowumynyň) başyna gelen tüweleýe meňzeş tüweleýiň bardygyny duýdurýaryn!».",OK,True
41,Fussilet,14,"Pygamberler olara öňlerinden we yzlaryndan gelip: «Alladan özgä gulluk (ybadat) etmäň!» diýenlerinde, olar: «Perwerdigärimiz islän bolsady, elbetde, perişdeleri ugradardy. (Perişdeleri ugratmandygy) üçin biz sizden iberilen zatlary inkär edýäris» diýip aýdypdylar.",OK,True
41,Fussilet,15,Ad kowumy bolsa ýeriň ýüzünde nähak ýere tekepbirlik etdiler. Olar: «Bizden has güýçli kim barka?» diýdiler. (Ýöne) olar özlerini ýaradan Allanyň özlerinden has güýçlüdigini (eýsem) görmedilermi? Olar Biziň aýatlarymyzy (mugjyzalarymyzy) inkär edýärdiler.,OK,True
41,Fussilet,16,"Şonuň üçin Biz hem olara, pany dünýäde ryswalyk azabyny dadyrmak üçin, (özleriniň) şum (diýip hasap edýän) günlerinde sowuk şemal öwüsdirdik. Ahyret azaby, elbetde, has ýowuzdyr. Olara goldaw-hemaýat hem edilmez.",OK,True
41,Fussilet,17,"Semud kowumyna bolsa dogry ýoly görkezdik, emma olar dogry ýoluň deregine körlügi saýladylar. Olary, edýän erbetlikleri sebäpli, ryswa ediji azap ýyldyrymy çakdy.",OK,True
41,Fussilet,18,"Biz iman getirenleri Alladan gorkýandyklary sebäpli, halas etdik.",OK,True
41,Fussilet,19,Allanyň duşmanlarynyň dowzah oduna ýakylmak üçin jemlenjek günleri olaryň hemmesi bölünerler.,OK,True
41,Fussilet,20,"Ahyr soňunda ol ýere gelenlerinde, gulaklary, gözleri we derileri (tenleri), eden etmişlerine görä, olaryň garşysyna şaýatlyk ederler.",OK,True
41,Fussilet,21,Olar derilerine: «Näme üçin garşymyza şaýatlyk etdiňiz?!» diýerler. Derileri bolsa: «Her bir zady gürledýän Alla bizi hem gürledýär. Ilkibaşda sizi Alla ýaratdy. Soň ýene-de Oňa dolanyp bararsyňyz» diýerler.,OK,True
41,Fussilet,22,"Siz gulaklaryňyzyň, gözleriňiziň, derileriňiziň öz garşyňyza şaýatlyk etmeginden çekinmeýärdiňiz, gaýtam edýän işleriňiziň köpüsini Alla bilmez öýtdüňiz.",OK,True
41,Fussilet,23,"Perwerdigäriňiz barada edýän gümanyňyz sizi ýoldan azdyrdy we şeýdip, zyýana duçar bolduňyz.",OK,True
41,Fussilet,24,"Eger-de indi çydam edip bilseler, olaryň ýeri dowzah ody bolar. Eger-de (gaýtadan dünýä gaýdyp gelip Allany)",OK,True
41,Fussilet,25,"Biz olaryň başlaryna birnäçe ýaranlary musallat etdik. Bular hem, öňlerinde we yzlarynda näme bar bolsa, hemmesini olara bezäp görkezdiler. Özlerinden öň ötüp geçen jyn we ynsan ymmatlaryna berlen azap, olar üçin hem hakykata öwrüldi. Elbetde, olar zyýana duçar bolanlardyr.",OK,True
41,Fussilet,26,"Inkär edip, kapyr bolanlar: «Olaryň hötdesinden gelmegiňiz üçin bu Kurany diňlemäň, okalýan wagty galmagal ediň!» diýdiler.",OK,True
41,Fussilet,27,"Biz ol inkär edýänlere gazaply azaby dadyrarys we olara eden işleri sebäpli, iň ýowuz jezany bereris.",OK,True
41,Fussilet,28,"Ine, bu Allanyň duşmanlarynyň jezasy bolan dowzah odudyr. Aýatlarymyzy inkär edendikleri sebäpli, olara hemişelik mekanlary (dowzah) bardyr.",OK,True
41,Fussilet,29,"Kapyrlar dowzahda: «Eý, Perwerdigärimiz! Bizi azdyran jynlary we ynsanlary bize-de görkez! Olary aýaklarymyzyň astyna salaly, goý, olar hem abraýdan gaçanlar bilen deň bolsun» diýerler.",OK,True
41,Fussilet,30,"Takyk, «Perwerdigärimiz Alladyr!» diýenlerinden soň, dogry ýoly (dini, şerigaty) tutanlaryň ýanlaryna perişdeler gelerler. Olara: «Gorkmaň, gamgyn hem bolmaň, siz wada berlen jennetiň hoş habary bilen şatlanyň.",OK,True
41,Fussilet,31,"Biz dünýäde hem, ahyretde hem siziň dostlaryňyzdyrys. (Günäleri) Bagyşlaýjy we Rehim-şepagatly Allanyň pazly-keremi bilen ol ýerde siziň göwnüňiziň küýsän ähli zady bardyr hem-de ol ýerde islän zadyňyz taýýardyr» diýerler.",OK,True
41,Fussilet,32,"Biz dünýäde hem, ahyretde hem siziň dostlaryňyzdyrys. (Günäleri) Bagyşlaýjy we Rehim-şepagatly Allanyň pazly-keremi bilen ol ýerde siziň göwnüňiziň küýsän ähli zady bardyr hem-de ol ýerde islän zadyňyz taýýardyr» diýerler.",OK,True
41,Fussilet,33,"Ynsanlary Allanyň ýoluna çagyrýan, ýagşy işleri edip: «Elbetde, men musulmanlardandyryn» diýýän kişiniň sözünden kimiň sözi has gowy bolup biler?",OK,True
41,Fussilet,34,"Ýagşylyk bilen ýamanlyk (hiç haçan) deň bolmaz. Sen iň ýagşy ýol bilen (ýamanlygyň) öňüni al! Öz araňyzda duşmançylygyňyz bolan bir kişi, (ýamana ýagşylyk bilen jogap berendigiň üçin) belki, seniň bilen ýakyn dost bolar.",OK,True
41,Fussilet,35,Oňa (ýagşylyk häsiýetine) diňe sabyrly kişiler we diňe uly nesibä (iki dünýä bagtyna) eýe bolanlar ýeter.,OK,True
41,Fussilet,36,"Eger şeýtandan gelýän (erbet bir duýgy) seni dürtýän (aldawa salýan) bolsa, dessine Alla sygyn! Takyk, Ol (ähli zady) eşidýändir, bilýändir.",OK,True
41,Fussilet,37,"Gije bilen gündiz, Gün bilen Aý Onuň aýatlaryndandyr (barlygynyň alamatlaryndandyr). Eger-de diňe Alla ybadat etmek isleýän bolsaňyz, Güne-de, Aýa-da sežde etmäň! Olary ýaradyp, bar eden Alla sežde ediň!",OK,True
41,Fussilet,38,"Eger-de (kapyrlar Alla sežde etmezlik bilen) tekepbirlik etseler, (bilip goýsunlar) Perwerdigäriň ýanyndaky (perişdeler) gije-gündiz irginsiz ýagdaýda Oňa hamdy-sena aýdýarlar.",OK,True
41,Fussilet,39,"Seniň ýeri gurap ýatan ýagdaýda görmegiň hem Allanyň aýatlaryndandyr (alamatlaryndandyr). (Sebäbi) Biz ýere suwy (ygaly) ýagdyranymyzda, (ösümlikler) gymyldaşyp, gögerip çykýar. Oňa (guran ýere) jan berýän, elbetde, ölüleri hem direlder. Ol ähli zada güýç ýetirýändir.",OK,True
41,Fussilet,40,"Aýatlarymyz hakda dogrulykdan daşlaşyp, ýalňyş ýola girenler bize gizlin däldir (olardan habardardyrys). Dowzah oduna taşlanjak has gowumy, ýa-da kyýamat güni (dowzah odundan halas bolup) ynamly ýagdaýda geljek gowumy? Siz isläniňizi ediň?! Elbetde, Ol siziň edýän işleriňizi görüp durandyr.",OK,True
41,Fussilet,41,"Özlerine kitap iberilen wagty ony inkär edenler heläk bolarlar, azaba duçar bolarlar. Ol (Kuran) mübärek bir kitapdyr.",OK,True
41,Fussilet,42,"Onuň öňünden hem, yzyndan hem batyl (ýalan) gelmez. Ol hikmet eýesi we aşa köp öwgä mynasyp Alla tarapyndan iberilen kitapdyr.",OK,True
41,Fussilet,43,"(Eý, Muhammet!) Saňa aýdylanlar senden öň ýaşap geçen pygamberlere aýdylanlardan başga zat däldir. Takyk, seniň Perwerdigäriň ýalkaw eýesi, hemde (günäkärlere) biçak azap berer.",OK,True
41,Fussilet,44,"Eger biz Kurany (arap dilinden) başga dil (bilen beýan) etsedik, onda olar: «Kuran aýatlary jikme-jik beýan edilmeli dälmi (näme), özge dildäki kitaba araplar nädip (düşünsinler)?» diýerdiler. Sen (olara): «Onuň ynsanlara dogry ýoly görkezýän (kitapdygyny) we şypadygyny» aýt. Iman getirmedikleriň gulaklarynda agyrlyk (kerlik) bolup, Kuran olara ýapykdyr. Göýä, olara daşdan gygyrylýan ýaly (Kuranda näme diýilýänine düşünmezler).",OK,True
41,Fussilet,45,"Kasam bolsun! Biz Musa kitap (Töwraty) berdik. Ol hakda hem düşünişmezlik (gapma-garşylyk) edildi. Eger Perwerdigäriň tarapyndan söz aýdylmadyk bolup (hasap kyýamata goýulmadyk bolsady), onda olaryň aralarynda höküm edilerdi (temmileri berlerdi). Olar Kuran barada hem şekşübhe edýärler.",OK,True
41,Fussilet,46,"Kim ýagşy iş etse, öz peýdasynadyr. Kim erbet iş etse, öz zyýanynadyr. Perwerdigäriňiz bendelere zalymlyk (adalatsyzlyk) etmez!",OK,True
41,Fussilet,47,"(Kyýamat) sagady (güni) hakyndaky ylym diňe Alla mahsusdyr! Hiç bir miwäniň tohumy Ondan bidin şine ýaryp bilmez! Hiç bir aýal hem Ondan bidin hamyla bolup, (göwresindäkini) dünýä inderip bilmez! Alla (şärik goşanlara: «Hany, siziň Maňa goşan) şärikleriňiz nirede?» diýip ýüzlenen güni: «Bu barada hiç hili şaýadymyzyň ýokdugyny Saňa habar berýäris» diýerler.",OK,True
41,Fussilet,48,"Öňki ýalbaryp, zat isleýän (hudaýlary) olardan daşdadyr. Ýöne ol (Alla şärik goşanlar) gaçybatalgalarynyň ýokdugyny anyk bilerler.",OK,True
41,Fussilet,49,"Ynsan haýyrly zady islemekden (hiç-haçan) bizar bolmaz. Emma betbagtçylyga duçar bolsa (welin), dessine umydyny ýitirip gynanar.",OK,True
41,Fussilet,50,"Kasam bolsun! Eger-de (bir kişiniň) başyna betbagtçylyk inenden soň, Biz oňa rahmeti dadyrsak, ol: «Bu meniň hakymdy, kyýamatyň gopjakdygyna ynanmaýaryn, Perwerdigärime dolanyp barsam hem, Onuň ýanynda meniň üçin ýagşylyklar bardyr» diýer. Biz inkär edenlere eden zatlaryny hökman habar bereris we olara agyr azaby dadyrarys.",OK,True
41,Fussilet,51,"Ynsana nygmat beren wagtymyz ol (Bizden) ýüz öwrüp, gaçmak bilen bolar. Emma oňa betbagtçylyk gelip ýetse welin, ýalbarmak bilen bolar.",OK,True
41,Fussilet,52,Olara aýt: «Eger-de siziň aýdara,OK,True
41,Fussilet,53,"Kuranyň hakdygy mälim bolar ýaly, ynsanlara älemdäki hem-de öz beden-agzalaryndaky aýatlarymyzy (alamatlarymyzy) görkezeris. Perwerdigäriň hemme zada şaýat hökmünde ýeterlik dälmi?",OK,True
41,Fussilet,54,Ägä boluň! Olar özleriniň Perwerdigärine gowuşjakdyklaryna şekşübhe edýärler. Ýöne Onuň ähli zady Öz ylmy bilen gurşap alandygyndan habaryňyz bolsun!,OK,True
42,Şura,1,"Ha, Mim, Aýn, Sin, Kaf.",OK,True
42,Şura,2,"Ha, Mim, Aýn, Sin, Kaf.",OK,True
42,Şura,3,"Gudraty güýçli (we) hikmet eýesi Alla saňa we senden öňki (ötenlere), ine, şeýle wahy edýär (habar berýär).",OK,True
42,Şura,4,"Asmandaky we ýerdäki her bir zadyň eýeçiligi Oňa degişlidir. Ol Beýikdir, Belentdir.",OK,True
42,Şura,5,"Asmanlar (Allanyň gudratyndan ýada müşrikleriň şärik goşmalaryndan ýaňa) depelerinden ýarylaýjak bolýar. Perişdeler bolsa özleriniň Perwerdigärini hamdy-sena bilen tesbih edýärler hemde ýerdäkileriň (ynsanlaryň) günäleriniň geçmegini dileýärler. Unutmaň! Takyk, Alla Bagyşlaýjydyr, Rehim-şepagatlydyr.",OK,True
42,Şura,6,Alla özünden özgäni dost tutunanlary Alla görüp durandyr. (Şonuň üçin) sen olara goragçy (hemaýatkär) dälsiň!,OK,True
42,Şura,7,"Şäherleriň merkezi (bolan Mekgede) we onuň daş-töweregindäki (ýerlerde adamlary) habardar etmegiň hem-de (boljagyna) hiç hili şek-şübhe bolmadyk jemlenişik (kyýamat) güni barada olary gorkuzmagyň üçin saňa arap dilinde bolan Kurany ýolladyk. (Ynsanlaryň) bir bölegi (iman getirip) jennete girse, ýene bir bölegi (inkär edip) dowzaha girerler.",OK,True
42,Şura,8,"Alla islesedi, olary ýeke-täk ymmat hem ederdi. Emma Ol islänini (iman getirendikleri üçin) rahmetine gowşar ýaly eder. Zalymlaryň bolsa (hakykaty inkär edendikleri sebäpli) hiç hili dosty we goldawçysy bolmaz.",OK,True
42,Şura,9,"Ýa-da olar Alladan özgäni dost tutundylarmyka? Ýöne hakyky dost diňe Alladyr. Ol ölülere jan berýändir, Onuň ähli zada güýji ýetýändir.",OK,True
42,Şura,10,"Siziň ylalaşman ýören islendik meseläňizde höküm bermek Allanyň işidir. Ine, şu Alla meniň Perwerdigärimdir. Men diňe Oňa bil baglaýaryn we (her babatda) ýönelýärin (sygynýaryn).",OK,True
42,Şura,11,"Alla asmanlary we ýeri ýokdan bar etdi. Ol siziň üçin özüňizden bolan jübütleriňizi (taýyňyzy) haýwanlardan hem jübütlerini ýaratdy. Şeýdip, sizi köpeler ýaly etdi. Onuň (Allanyň) hiç hili meňzeşi ýokdur. Ol (ähli zady) eşidýändir (we) görýändir.",OK,True
42,Şura,12,"Asmanlaryň we ýeriň açarlary Onuň (elindedir). Ol isläniniň rysgalyny köp etse, isläniniň rysgalyny az eder. Elbetde, Ol her bir zady bilýändir.",OK,True
